link,temple_name,sub_district,detail
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9E%E0%B8%98%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1,วัดโพธาราม,ตำบลหนองไผ่,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AB%E0%B8%B1%E0%B8%A7%E0%B8%9D%E0%B8%B2%E0%B8%A2,วัดหัวฝาย,ตำบลเสือโก้ก,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7,วัดหนองบัว,ตำบลหนองกุง,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7,วัดหนองบัว,ตำบลกุดรัง,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A8%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B8%97%E0%B8%AD%E0%B8%87,วัดศาลาทอง,ตำบลวังใหม่,"<p><br /><b>วัดศาลาทอง</b> ตั้งอยู่เลขที่ 12 ถนนเบญจรงค์ <a href=""/wiki/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2"" title=""เทศบาลนครนครราชสีมา"">ตำบลในเมือง</a> <a href=""/wiki/%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2"" title=""อำเภอเมืองนครราชสีมา"">อำเภอเมืองนครราชสีมา</a> <a href=""/wiki/%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2"" title=""จังหวัดนครราชสีมา"">จังหวัดนครราชสีมา</a> เป็น<a href=""/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A3%E0%B8%B2%E0%B8%A9%E0%B8%8E%E0%B8%A3%E0%B9%8C"" class=""mw-redirect"" title=""วัดราษฎร์"">วัดราษฎร์</a> ฝ่าย<a href=""/wiki/%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A2%E0%B8%B8%E0%B8%95%E0%B8%B4%E0%B8%81%E0%B8%99%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A2"" title=""ธรรมยุติกนิกาย"">ธรรมยุติกนิกาย</a> มีเนื้อที่ประมาณ 50 ไร่เศษ เป็นวัดที่มีอายุเก่าแก่ตั้งแต่สมัยขอมยังเรืองอำนาจ </p>"
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9E%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B8%8A%E0%B8%B1%E0%B8%A2,วัดโพธิ์ชัย,ตำบลกู่ทอง,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9E%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B8%8A%E0%B8%B1%E0%B8%A2,วัดโพธิ์ชัย,ตำบลภารแอ่น,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%B9%E0%B8%A3%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1,วัดบูรพาราม,ตำบลตลาด,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%B9%E0%B8%A3%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1,วัดบูรพาราม,ตำบลเขวา,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%B1%E0%B8%84%E0%B8%84%E0%B8%B5,วัดสามัคคี,ตำบลตลาด,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B9%82%E0%B8%9E%E0%B8%98%E0%B8%B4%E0%B9%8C,วัดศรีมหาโพธิ์,ตำบลคันธารราษฎร์,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B2%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87_(%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B2%E0%B8%A1),วัดประชาบำรุง,ตำบลตลาด,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%94%E0%B8%AD%E0%B8%99%E0%B8%95%E0%B8%B9%E0%B8%A1,วัดดอนตูม,ตำบลแก่งเลิงจาน,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A7%E0%B8%AC%E0%B8%B8%E0%B8%A7%E0%B8%B1%E0%B8%99,วัดศรีเวฬุวัน,ตำบลเกิ้ง,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%87%E0%B8%84%E0%B8%A5,วัดธรรมมงคล,ตำบลขามเฒ่าพัฒนา,"<p><b>วัดธรรมมงคลเถาบุญญนนทวิหาร</b> หรือมักเรียกโดยย่อว่า <b>วัดธรรมมงคล</b> สังกัดธรรมยุติกนิกาย ตั้งอยู่ที่แขวงบางจาก เขตพระโขนง กรุงเทพมหานคร ประเทศไทย สร้างขึ้นในปี พ.ศ. 2506 เดิมเป็นป่าสะแก ซึ่งท่าน<a href=""/wiki/%E0%B8%AA%E0%B8%A1%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%88%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%8D%E0%B8%B2%E0%B8%93%E0%B8%A7%E0%B8%8A%E0%B8%B4%E0%B9%82%E0%B8%A3%E0%B8%94%E0%B8%A1_(%E0%B8%A7%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%B1%E0%B8%87%E0%B8%84%E0%B9%8C_%E0%B8%AA%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%BA%E0%B8%98%E0%B9%82%E0%B8%A3)"" title=""สมเด็จพระญาณวชิโรดม (วิริยังค์ สิรินฺธโร)"">เจ้าประคุณสมเด็จพระญาณวชิโรดม (วิริยังค์ สิรินฺธโร)</a> ใช้เป็นที่พักธุดงค์ในระหว่างเดินทางเข้ากรุงเทพฯ นายเถา-นางบุญมา อยู่ประเทศ มีศรัทธาจึงมอบที่ให้ และได้สร้างเป็นวัดขึ้น เมื่อปี พ.ศ. 2506 ปัจจุบันมีเนื้อที่ทั้งสิ้น 32 ไร่ มี พระภิกษุ สามเณร จำพรรษาประมาณ 300 กว่ารูป ปัจจุบันมีพระครูปลัดสัมพิพัฒนวิริยาจารย์ (บุรมณ์ เตชธมฺโม) เป็นเจ้าอาวาส </p>"
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%A1%E0%B8%93%E0%B9%8C,วัดสว่างอารมณ์,ตำบลเวียงสะอาด,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%A1%E0%B8%93%E0%B9%8C,วัดสว่างอารมณ์,ตำบลดอนเงิน,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%A1%E0%B8%93%E0%B9%8C,วัดสว่างอารมณ์,ตำบลโพนงาม,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%A1%E0%B8%93%E0%B9%8C,วัดสว่างอารมณ์,ตำบลมะค่า,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%A1%E0%B8%93%E0%B9%8C,วัดสว่างอารมณ์,ตำบลกุดปลาดุก,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%A1%E0%B8%93%E0%B9%8C,วัดสว่างอารมณ์,ตำบลนาข่า,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%A1%E0%B8%93%E0%B9%8C,วัดสว่างอารมณ์,ตำบลท่าตูม,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A1%E0%B8%87%E0%B8%84%E0%B8%A5,วัดชัยมงคล,ตำบลแพง,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A1%E0%B8%87%E0%B8%84%E0%B8%A5,วัดชัยมงคล,ตำบลยางน้อย,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A1%E0%B8%87%E0%B8%84%E0%B8%A5,วัดชัยมงคล,ตำบลนาสีนวน,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%99%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1,วัดปทุมวนาราม,ตำบลโคกพระ,"<p><b>วัดปทุมวนาราม ราชวรวิหาร</b> เป็น<a href=""/wiki/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87"" title=""พระอารามหลวง"">พระอารามหลวง</a>ชั้นตรี ชนิดราชวรวิหาร</p>"
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AD%E0%B8%A0%E0%B8%B4%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C,วัดอภิสิทธิ์,ตำบลตลาด,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%87,วัดศรีบุญเรือง,ตำบลเขวาไร่,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%B9%E0%B9%88%E0%B8%AA%E0%B8%B8%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1,วัดกู่สุนทราราม,ตำบลเสือโก้ก,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%84%E0%B8%9E%E0%B8%A3%E0%B8%AA%E0%B8%B8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93,วัดไพรสุวรรณ,ตำบลนาทอง,<p><b>วัดไพรสุวรรณ</b> เดิมเป็นวัดร้าง พระอาจารย์สอน ได้เข้ามาบูรณะในพุทธศักราช 2455</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A7%E0%B8%99%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1_(%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B2%E0%B8%A1),วัดพุทธวนาราม,ตำบลเกิ้ง,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%83%E0%B8%95%E0%B9%89%E0%B9%82%E0%B8%81%E0%B8%AA%E0%B8%B8%E0%B8%A1,วัดใต้โกสุม,ตำบลหัวขวาง,<p>no detail</p>
